#{"t_start": 1675347725.033743, "env_id": "pushing-turtle-v0"}
r,l,t
-14.0,47,3.569654
3.0,37,4.01313
-6.0,41,4.489326
7.0,46,4.985965
-11.0,37,5.36706
-1.0,37,5.745572
7.0,40,6.159266
9.0,37,6.546116
-1.0,40,6.931559
-3.0,51,7.432917
-8.0,34,7.809273
2.0,40,8.206075
12.0,36,8.572418
-2.0,43,9.03529
5.0,44,9.514184
-11.0,46,10.007298
-4.0,41,10.452075
-14.0,34,10.810746
4.0,47,11.293924
0.0,41,11.732037
5.0,29,12.032121
-12.0,43,12.460402
-5.0,41,12.888094
2.0,40,13.303268
-6.0,44,16.969626
-6.0,44,17.416938
3.0,37,17.781357
-1.0,34,18.115017
1.0,41,18.538441
-4.0,43,18.981257
4.0,29,19.282279
8.0,49,19.794489
4.0,30,20.096689
1.0,39,20.560287
8.0,33,20.926472
-7.0,37,21.34917
-2.0,39,21.756676
-2.0,40,22.17844
10.0,53,22.71476
4.0,38,23.124999
4.0,47,23.606664
-12.0,51,24.106925
2.0,43,24.549732
7.0,42,24.963555
-15.0,49,25.46047
4.0,44,25.912544
-2.0,29,26.197275
-6.0,38,26.579709
-1.0,37,26.931466
-4.0,40,30.630982
-8.0,39,208.846403
0.0,50,209.371464
1.0,37,209.74345
6.0,37,210.115851
3.0,38,210.488642
1.0,41,210.92561
9.0,42,211.366751
-6.0,37,211.758665
-8.0,38,212.181434
-3.0,34,212.541289
1.0,33,212.904471
-22.0,44,213.374117
8.0,34,213.771216
15.0,48,214.292101
-8.0,37,214.675623
-3.0,37,215.062016
6.0,39,215.47678
3.0,48,215.981957
12.0,50,216.488928
3.0,32,216.8294
4.0,49,217.387478
15.0,40,217.815746
12.0,46,218.314157
12.0,44,218.773754
14.0,49,222.738352
5.0,38,223.148639
1.0,43,223.626353
-8.0,35,224.035061
-2.0,30,224.360051
4.0,46,224.888195
13.0,49,225.473656
11.0,28,225.772269
-7.0,42,226.236686
-3.0,40,226.65091
-4.0,43,227.12222
-3.0,33,227.48554
8.0,35,227.857125
-1.0,40,228.311688
-6.0,32,228.664165
19.0,30,228.976875
0.0,35,229.342258
2.0,36,229.727172
8.0,38,230.114464
-4.0,30,230.416301
-3.0,38,230.833137
-2.0,39,231.250756
-11.0,44,231.713665
-22.0,38,232.121896
8.0,53,232.687457
6.0,44,236.468596
7.0,47,237.031487
10.0,40,237.475951
-9.0,43,424.634681
20.0,34,425.074674
4.0,40,425.563634
3.0,37,426.009569
12.0,48,426.588035
-3.0,38,427.022127
-15.0,37,427.4636
-5.0,45,428.002327
1.0,48,428.646556
4.0,45,429.218445
5.0,28,429.54839
9.0,47,430.085866
10.0,31,430.443094
7.0,45,430.961403
2.0,34,431.394608
3.0,35,431.822247
15.0,44,432.374662
-4.0,43,432.876831
-11.0,34,433.313938
0.0,33,433.727308
-7.0,52,434.346971
7.0,53,434.945822
-6.0,37,438.659792
10.0,28,439.049616
1.0,55,439.704607
5.0,39,440.164869
15.0,35,440.542075
-10.0,42,441.006921
-1.0,38,441.441206
-1.0,33,441.793527
13.0,49,442.294641
-6.0,42,442.782667
10.0,45,443.320558
4.0,44,443.8506
2.0,40,444.341779
14.0,43,444.894627
-3.0,43,445.438509
2.0,32,445.857327
-3.0,40,446.394306
9.0,36,446.808359
-11.0,40,447.231921
18.0,35,447.652162
0.0,33,448.052794
2.0,37,448.508174
21.0,41,449.030555
-1.0,39,449.55724
-1.0,44,450.165384
10.0,38,450.771029
9.0,39,451.242951
10.0,39,451.650341
14.0,41,452.14352
12.0,51,634.490293
21.0,45,634.990381
5.0,42,635.462129
9.0,51,636.024172
17.0,49,636.538504
0.0,38,636.923267
10.0,36,637.310589
-2.0,34,637.650501
5.0,34,637.984935
14.0,45,638.459763
18.0,47,638.969462
10.0,38,639.354799
11.0,48,639.841606
29.0,36,640.21776
14.0,49,640.702982
10.0,36,641.077048
10.0,36,641.466481
0.0,32,641.796035
6.0,41,642.208484
12.0,44,642.664826
3.0,56,646.566869
0.0,32,646.899206
5.0,36,647.256542
6.0,39,647.656245
8.0,39,648.048193
7.0,36,648.410262
4.0,39,648.797421
18.0,39,649.187709
30.0,31,649.508345
10.0,37,649.904094
8.0,56,650.475235
3.0,56,651.049882
13.0,41,651.466596
8.0,42,651.901037
16.0,47,652.438329
1.0,32,652.785544
7.0,41,653.241565
17.0,37,653.614227
0.0,42,654.027141
13.0,44,654.485385
20.0,34,654.850996
18.0,41,655.285516
-1.0,29,655.574657
15.0,52,656.09045
-1.0,42,656.497822
7.0,30,656.934569
